Subject Number,Stimulus Feature,Congruency,Key Press,Reaction Time,Accuracy
6,1,2,1,0.65102,0
6,2,2,1,0.5852,1
6,1,2,2,0.45205,1
6,2,2,1,0.52595,1
6,2,2,1,0.5309,1
6,1,2,2,0.59336,1
6,3,2,1,0.70836,1
6,3,2,1,0.50117,1
6,1,2,2,0.57098,1
6,3,2,1,0.68593,1
6,1,2,2,0.56054,1
6,4,2,2,0.61459,1
6,1,2,2,0.69954,1
6,3,2,2,0.52438,0
6,4,2,2,0.47323,1
6,3,2,1,0.50223,1
6,3,2,1,0.47916,1
6,2,2,2,0.53357,0
6,4,2,2,0.48667,1
6,4,2,2,0.5857,1
6,1,2,2,0.53637,1
6,1,2,2,0.44019,1
6,3,2,1,0.64815,1
6,1,2,2,0.59009,1
6,3,2,1,0.56892,1
6,4,2,2,0.53362,1
6,1,2,2,0.4977,1
6,1,2,2,0.51053,1
6,4,2,2,0.62435,1
6,2,2,1,0.60019,1
6,2,2,1,0.50584,1
6,4,2,2,0.50894,1
6,4,2,2,0.60184,1
6,4,2,2,0.52979,1
6,2,2,1,0.90933,1
6,1,2,2,0.64538,1
6,4,2,2,0.59124,1
6,4,2,2,0.50309,1
6,2,2,1,0.46672,1
6,2,2,1,0.5148,1
6,3,2,2,0.51585,0
6,3,2,1,0.4922,1
6,2,2,1,0.61728,1
6,1,2,2,0.64131,1
6,3,2,1,0.5751,1
6,3,2,1,0.44258,1
6,3,2,1,0.44714,1
6,4,2,2,0.48066,1
6,2,2,1,0.87443,1
6,3,2,1,0.56722,1
6,2,2,1,0.52414,1
6,2,1,2,0.83298,1
6,4,1,2,0.60513,1
6,1,1,1,0.55282,1
6,3,1,1,0.45157,1
6,1,1,1,0.4416,1
6,2,1,2,0.45936,1
6,4,1,2,0.54739,1
6,2,1,1,0.504,0
6,4,1,2,0.51079,1
6,3,1,1,0.72362,1
6,4,1,2,0.58162,1
6,1,1,1,0.82447,1
6,3,1,1,0.58116,1
6,3,1,1,0.53792,1
6,2,1,2,0.99089,1
6,3,1,1,0.75084,1
6,3,1,1,0.55045,1
6,2,1,2,1.1065,1
6,3,1,1,0.63237,1
6,2,1,2,0.6333,1
6,3,1,1,0.69393,1
6,4,1,2,0.58692,1
6,2,1,2,1.1797,1
6,1,1,1,0.61459,1
6,1,1,1,1.2355,1
6,1,1,1,0.47534,1
6,2,1,2,0.55723,1
6,1,1,1,0.53993,1
6,2,1,2,0.56998,1
6,3,1,1,0.82588,1
6,4,1,2,0.68469,1
6,3,1,1,0.64754,1
6,1,1,2,0.73223,0
6,1,1,1,0.83423,1
6,3,1,1,0.84316,1
6,3,1,1,0.57999,1
6,4,1,2,0.75064,1
6,3,1,1,0.66865,1
6,2,1,2,0.84245,1
6,3,1,1,0.65127,1
6,2,1,2,1.0371,1
6,4,1,2,0.67287,1
6,1,1,1,0.68092,1
6,3,1,1,0.60368,1
6,1,1,1,0.64754,1
6,3,1,1,0.97622,1
6,1,1,1,0.54427,1
6,1,1,1,0.73401,1
6,4,1,2,0.6079,1
6,3,1,1,0.58262,1
6,2,1,2,1.1904,1
6,3,1,1,0.6443,1
6,2,1,2,1.3461,1
6,2,1,2,0.51195,1
6,1,1,1,0.88892,1
6,1,1,1,1.4895,1
6,4,1,2,0.72013,1
6,1,1,1,1.803,1
6,1,1,1,0.53467,1
6,3,1,2,0.93058,0
6,1,1,1,0.90715,1
6,2,1,2,1.7471,1
6,1,1,1,0.65801,1
6,2,1,2,1.2089,1
6,4,1,2,0.73464,1
6,3,1,1,0.44325,1
6,4,1,2,0.64649,1
6,1,1,1,1.33,1
6,3,1,1,0.66808,1
6,1,1,2,0.593,0
6,4,1,2,1.0946,1
6,4,1,2,0.56173,1
6,4,1,2,0.74539,1
6,3,1,1,2.8592,1
6,4,1,2,0.50807,1
6,1,1,2,1.6499,0
6,1,1,1,0.79981,1
6,4,1,2,0.6607,1
6,4,1,2,0.68653,1
6,1,1,2,0.9173,0
6,2,1,2,0.71604,1
6,3,1,1,0.62284,1
6,3,1,1,0.9097,1
6,1,1,1,1.2867,1
6,1,1,1,0.52546,1
6,3,1,1,0.77639,1
6,4,1,2,0.83224,1
6,4,1,2,1.2231,1
6,4,1,1,3.2529,0
6,3,1,1,0.59363,1
6,1,1,1,0.96853,1
6,3,1,1,0.73723,1
6,1,1,1,0.62909,1
6,2,1,2,0.73999,1
6,2,1,2,0.77486,1
6,3,1,1,0.74178,1
6,3,1,2,3.3974,0
6,2,1,2,0.48884,1
6,4,1,2,0.55189,1
6,4,1,2,0.50278,1
6,2,1,2,0.61681,1
6,2,1,2,0.55569,1
6,1,1,1,1.0834,1
6,2,1,2,1.0612,1
6,1,1,1,1.061,1
6,3,1,1,0.705,1
6,4,1,1,0.5938,0
6,2,1,1,0.70886,0
6,4,1,2,0.90613,1
6,1,1,2,0.68823,0
6,2,1,2,0.67805,1
6,1,1,1,1.0019,1
6,3,1,1,0.7938,1
6,4,1,2,0.83452,1
6,4,1,2,0.67339,1
6,4,1,2,0.64723,1
6,3,1,2,0.92609,0
6,1,1,2,0.67087,0
6,2,1,2,1.148,1
6,2,1,2,0.87577,1
6,2,1,2,0.53226,1
6,4,1,2,1.2582,1
6,2,1,2,0.86521,1
6,2,1,2,0.54685,1
6,4,1,1,1.6309,0
6,3,1,1,0.62358,1
6,3,1,1,0.49346,1
6,4,1,2,1.0702,1
6,4,1,2,1.3181,1
6,2,1,2,1.092,1
6,3,1,1,1.5197,1
6,2,1,1,1.0205,0
6,2,1,2,0.96239,1
6,4,1,2,0.78959,1
6,4,1,2,0.58113,1
6,4,1,2,4.5349,1
6,2,1,2,1.0156,1
6,3,1,1,0.67551,1
6,3,1,1,0.53128,1
6,3,1,1,0.43168,1
6,2,1,2,1.177,1
6,1,1,1,1.3519,1
6,3,1,1,0.61878,1
6,4,1,2,0.68045,1
6,2,1,2,1.4171,1
6,4,1,2,0.54312,1
6,2,1,1,0.68867,0
6,3,1,1,0.72078,1
6,3,1,1,0.61465,1
6,2,1,2,1.0645,1
6,1,1,1,0.99829,1
6,3,1,1,0.70712,1
6,2,1,2,0.71186,1
6,3,1,1,0.6666,1
6,4,1,2,0.64772,1
6,3,1,1,0.65232,1
6,4,1,2,0.59738,1
6,3,1,1,1.063,1
6,1,1,2,0.62594,0
6,3,1,1,0.85791,1
6,1,1,1,1.1505,1
6,2,1,2,0.77151,1
6,1,1,1,1.0721,1
6,2,1,2,0.96212,1
6,1,1,1,0.68494,1
6,1,1,1,0.62466,1
6,4,1,2,0.72863,1
6,1,1,1,0.82455,1
6,4,1,2,0.69334,1
6,3,1,1,0.63705,1
6,4,1,2,0.66702,1
6,1,1,1,1.516,1
6,1,1,1,0.58377,1
6,1,1,1,0.53258,1
6,2,1,2,0.82646,1
6,4,1,2,0.64209,1
6,3,1,1,0.67017,1
6,3,1,1,0.58286,1
6,2,1,2,1.1249,1
6,1,1,1,0.92058,1
6,2,1,2,0.54229,1
6,1,1,1,0.59205,1
6,4,1,2,1.0572,1
6,1,1,1,1.0771,1
6,3,1,1,0.64594,1
6,3,1,1,0.55176,1
6,1,1,1,0.78953,1
6,4,1,2,0.71935,1
6,2,1,2,0.4874,1
6,1,1,1,0.83073,1
6,2,1,2,1.1334,1
6,4,1,2,0.66215,1
6,2,1,2,0.81117,1
6,2,1,2,0.48503,1
6,2,1,1,0.57982,0
6,4,1,2,0.64155,1
6,2,1,2,0.64249,1
6,4,1,2,0.57706,1
6,3,1,1,0.83017,1
6,2,1,2,0.9188,1
6,4,1,2,0.69666,1
6,1,1,1,0.56876,1
6,1,1,1,0.48461,1
6,2,1,2,0.46144,1
6,1,1,1,1.1623,1
6,4,1,2,0.64313,1
6,4,1,2,0.60494,1
6,1,1,1,1.1137,1
6,1,1,1,0.4928,1
6,2,1,2,0.52946,1
6,2,1,2,0.47534,1
6,2,1,2,0.43612,1
6,2,1,2,0.49706,1
6,2,1,2,0.47684,1
6,3,1,1,0.71696,1
6,4,1,2,0.74047,1
6,3,1,1,0.89058,1
6,1,1,1,1.4144,1
6,3,1,1,0.66506,1
6,1,1,1,0.78611,1
6,4,1,2,0.67804,1
6,3,1,1,0.56658,1
6,1,1,1,0.71874,1
6,1,1,1,0.59459,1
6,1,1,1,0.51039,1
6,4,1,2,1.277,1
6,1,1,2,0.65917,0
6,2,1,2,0.6138,1
6,2,1,2,0.7699,1
6,3,1,1,0.60371,1
6,1,1,1,0.76757,1
6,3,1,1,1.5092,1
6,3,1,1,0.53724,1
6,3,1,1,0.88894,1
6,3,1,1,1.453,1
6,2,1,2,1.8907,1
6,2,1,2,0.58453,1
6,3,1,1,0.66433,1
6,1,1,1,1.7621,1
6,4,1,2,0.65589,1
6,4,1,2,0.60278,1
6,1,1,1,0.54859,1
6,1,1,1,0.66048,1
6,3,1,2,2.7562,0
6,3,1,1,0.60485,1
6,1,1,1,1.2216,1
6,3,1,1,0.64674,1
6,2,1,2,1.6365,1
6,4,1,1,1.3443,0
6,3,1,1,0.60708,1
6,2,1,2,0.77415,1
6,4,1,2,5.7998,1
6,2,1,2,0.25803,1
6,1,1,1,1.0951,1
6,1,1,1,0.71426,1
6,3,1,1,1.2738,1
6,1,1,1,0.78284,1
6,2,1,2,0.81655,1
6,4,1,2,0.4344,1
6,1,1,1,1.3253,1
6,4,1,2,0.43347,1
6,3,1,1,0.69188,1
6,3,1,1,0.71387,1
6,3,1,1,0.70174,1
6,4,1,2,0.42651,1
6,3,1,2,0.58632,0
6,2,1,2,0.89815,1
6,4,1,2,0.69515,1
6,4,1,2,0.56094,1
6,1,1,1,0.96091,1
6,3,1,1,1.3718,1
6,4,1,2,0.5664,1
6,2,1,1,0.73844,0
6,4,1,2,0.99325,1
6,4,1,2,0.54909,1
6,1,1,1,0.666,1
6,3,1,2,2.1748,0
6,2,1,2,1.1557,1
6,3,1,1,0.62533,1
6,2,1,1,0.51239,0
6,4,1,2,0.63022,1
6,1,1,1,0.96703,1
6,3,1,1,0.76598,1
6,4,1,2,1.0396,1
6,2,1,2,2.1226,1
6,2,1,2,0.50922,1
6,4,1,2,0.77819,1
6,3,1,2,0.95287,0
6,4,1,2,0.43975,1
6,4,1,2,0.68586,1
6,4,1,2,0.49171,1
6,2,1,2,1.6276,1
6,1,1,1,0.67931,1
6,3,1,2,0.62117,0
6,2,1,2,1.1111,1
6,3,1,1,0.52476,1
6,4,1,1,1.2237,0
6,2,1,2,2.2354,1
7,4,1,2,1.0938,1
7,4,1,2,1.9634,1
7,3,1,1,0.74727,1
7,1,1,1,1.3638,1
7,3,1,2,2.9556,0
7,2,1,2,1.3065,1
7,3,1,1,3.2902,1
7,3,1,1,0.885,1
7,3,1,1,0.94977,1
7,4,1,2,0.57461,1
7,1,1,1,0.76339,1
7,4,1,2,2.0592,1
7,4,1,2,1.7238,1
7,4,1,2,0.82367,1
7,3,1,1,0.85957,1
7,3,1,1,0.7714,1
7,4,1,2,0.67908,1
7,3,1,1,0.7868,1
7,4,1,2,1.6428,1
7,1,1,1,1.3393,1
7,4,1,2,1.3482,1
7,4,1,2,2.992,1
7,3,1,1,0.90676,1
7,2,1,2,1.2465,1
7,2,1,1,1.8552,0
7,3,1,1,0.69211,1
7,2,1,2,3.7039,1
7,3,1,1,1.3927,1
7,1,1,1,1.1444,1
7,4,1,2,1.2613,1
7,1,1,1,1.4241,1
7,1,1,1,0.54349,1
7,3,1,1,0.70123,1
7,3,1,1,0.53021,1
7,3,1,1,0.66988,1
7,1,1,1,0.47887,1
7,1,1,1,0.51471,1
7,3,1,1,0.73951,1
7,2,1,2,0.75338,1
7,3,1,1,0.72831,1
7,1,1,1,0.67715,1
7,1,1,1,0.51303,1
7,3,1,1,0.56993,1
7,2,1,2,0.6938,1
7,2,1,2,0.58454,1
7,4,1,2,0.84537,1
7,3,1,1,0.65406,1
7,3,1,1,0.49096,1
7,4,1,2,0.56485,1
7,2,1,2,0.4608,1
7,4,1,2,0.69062,1
7,3,1,1,0.57328,1
7,3,1,1,0.44908,1
7,3,1,1,0.51021,1
7,4,1,2,0.62205,1
7,2,1,2,0.44893,1
7,2,1,2,0.51381,1
7,2,1,2,0.51563,1
7,2,1,2,0.86925,1
7,3,1,1,0.47945,1
7,4,1,2,0.61092,1
7,2,1,2,0.55776,1
7,2,1,2,0.62773,1
7,2,1,2,0.55241,1
7,1,1,1,0.64025,1
7,1,1,1,0.54224,1
7,4,1,2,0.74823,1
7,4,1,2,0.56705,1
7,1,1,1,0.5248,1
7,4,1,2,1.4593,1
7,1,1,1,0.67125,1
7,2,1,2,0.70081,1
7,4,1,2,0.50988,1
7,3,1,1,0.48177,1
7,1,1,1,0.86555,1
7,4,1,2,0.8053,1
7,2,1,2,1.0552,1
7,2,1,2,0.56107,1
7,4,1,2,0.74989,1
7,2,1,2,0.55565,1
7,2,1,2,0.52655,1
7,3,1,1,0.55035,1
7,4,1,2,0.73308,1
7,4,1,2,0.52398,1
7,4,1,2,0.79088,1
7,1,1,1,0.59464,1
7,1,1,1,0.69241,1
7,2,1,2,0.58425,1
7,1,1,1,0.57587,1
7,1,1,1,0.52598,1
7,1,1,1,0.49186,1
7,4,1,2,0.62045,1
7,3,1,1,0.72144,1
7,1,1,1,0.82126,1
7,3,1,1,0.43773,1
7,2,1,2,0.57375,1
7,3,1,1,0.81151,1
7,4,1,2,1.8773,1
7,1,1,1,0.77122,1
7,1,1,1,0.76889,1
7,3,1,1,0.72876,1
7,1,1,1,0.61858,1
7,1,1,1,0.52838,1
7,1,1,1,0.59735,1
7,2,1,2,0.66318,1
7,3,1,1,0.76095,1
7,2,1,2,0.69075,1
7,4,1,2,0.57544,1
7,2,1,2,0.55032,1
7,1,1,1,0.57712,1
7,1,1,1,0.47997,1
7,3,1,1,0.67189,1
7,2,1,2,0.5548,1
7,2,1,2,0.46655,1
7,2,1,2,0.46967,1
7,3,1,1,0.71746,1
7,1,1,1,0.69024,1
7,1,1,1,0.53411,1
7,1,1,2,0.50186,0
7,2,1,2,0.80374,1
7,4,1,2,0.65942,1
7,3,1,1,0.42638,1
7,3,1,1,0.44353,1
7,4,1,2,0.64804,1
7,2,1,2,0.66287,1
7,3,1,1,0.439,1
7,2,1,2,0.81968,1
7,3,1,1,0.64124,1
7,2,1,2,0.41506,1
7,3,1,1,0.63584,1
7,3,1,1,0.71451,1
7,4,1,2,0.4457,1
7,2,1,2,0.39902,1
7,4,1,2,0.61505,1
7,1,1,1,0.36388,1
7,1,1,1,0.44618,1
7,1,1,1,0.74738,1
7,2,1,2,0.50417,1
7,3,1,1,1.9182,1
7,2,1,2,0.68486,1
7,3,1,1,0.44353,1
7,2,1,2,0.66665,1
7,4,1,2,0.48876,1
7,1,1,1,0.47126,1
7,4,1,2,0.91507,1
7,3,1,1,0.56499,1
7,3,1,1,0.44501,1
7,3,1,1,0.61139,1
7,3,1,1,0.76349,1
7,4,1,2,0.64812,1
7,2,1,2,0.41718,1
7,3,1,1,0.67292,1
7,3,1,1,0.50191,1
7,2,1,2,0.56459,1
7,3,1,1,0.45401,1
7,3,1,1,0.55248,1
7,3,1,1,0.55228,1
7,4,1,2,0.42796,1
7,2,1,2,0.39813,1
7,2,1,2,0.59996,1
7,3,1,1,0.5898,1
7,2,1,2,0.45167,1
7,2,1,2,0.52451,1
7,2,1,2,0.47642,1
7,3,1,2,0.49123,0
7,1,1,1,0.58513,1
7,1,1,1,0.51887,1
7,2,1,2,0.53274,1
7,4,1,2,0.84883,1
7,1,1,1,0.6387,1
7,4,1,2,0.57635,1
7,4,1,2,0.70116,1
7,1,1,1,0.62208,1
7,4,1,2,0.62804,1
7,1,1,1,1.207,1
7,1,1,1,0.97672,1
7,2,1,2,0.59353,1
7,3,1,1,0.71954,1
7,3,1,1,0.83828,1
7,2,1,2,0.47513,1
7,3,1,1,0.43279,1
7,3,1,2,0.43486,0
7,3,1,1,0.4301,1
7,3,1,1,0.53465,1
7,2,1,2,0.50449,1
7,1,1,1,0.75219,1
7,3,1,1,0.55679,1
7,4,1,2,0.635,1
7,1,1,1,0.69265,1
7,1,1,1,0.84476,1
7,4,1,2,0.96455,1
7,4,1,2,0.67319,1
7,1,1,1,0.66905,1
7,3,1,1,0.68473,1
7,1,1,1,0.51078,1
7,4,1,2,0.61567,1
7,1,1,1,0.52762,1
7,2,1,2,0.53029,1
7,4,1,2,0.84516,1
7,4,1,2,0.5981,1
7,3,1,1,0.69372,1
7,1,1,2,0.61275,0
7,1,1,1,1.0436,1
7,3,1,1,0.46665,1
7,4,1,2,0.44897,1
7,3,1,1,0.74705,1
7,2,1,2,0.60201,1
7,4,1,2,0.61389,1
7,4,1,2,0.70583,1
7,1,1,1,0.69861,1
7,4,1,2,0.43586,1
7,1,1,1,0.49035,1
7,2,1,2,0.52317,1
7,2,1,2,0.53988,1
7,1,1,1,0.69368,1
7,4,1,2,0.6885,1
7,3,1,1,0.6731,1
7,2,1,2,0.4533,1
7,1,1,1,0.55314,1
7,2,1,2,0.48099,1
7,1,1,1,0.41487,1
7,3,1,1,0.66259,1
7,3,1,1,0.48763,1
7,2,1,2,0.41944,1
7,2,1,2,0.56842,1
7,1,1,1,0.51622,1
7,4,1,2,0.68995,1
7,4,1,2,0.51189,1
7,1,1,1,0.57666,1
7,4,1,2,0.48381,1
7,4,1,2,0.63541,1
7,1,1,1,0.46933,1
7,3,1,1,0.60105,1
7,2,1,2,0.66485,1
7,3,1,1,0.43702,1
7,3,1,1,0.81075,1
7,2,1,2,0.50352,1
7,2,1,2,0.83619,1
7,3,1,1,0.42873,1
7,3,1,1,0.53492,1
7,4,1,2,0.51459,1
7,2,1,2,0.88943,1
7,2,1,2,0.48227,1
7,1,1,1,0.40099,1
7,1,1,1,0.50194,1
7,2,1,2,0.44581,1
7,4,1,2,0.5058,1
7,4,1,2,0.52161,1
7,3,1,1,0.53649,1
7,4,1,2,0.65524,1
7,1,1,1,0.7271,1
7,2,1,2,0.56211,1
7,4,1,2,0.54494,1
7,1,1,1,0.51078,1
7,3,1,1,0.6527,1
7,2,1,2,0.58553,1
7,4,1,2,0.66547,1
7,4,1,2,0.63913,1
7,2,1,2,0.56706,1
7,2,1,2,0.49271,1
7,2,1,2,0.56875,1
7,2,1,2,0.44643,1
7,4,1,2,0.86234,1
7,1,1,1,1.3381,1
7,1,1,1,0.87199,1
7,1,1,1,0.57983,1
7,4,1,2,0.93971,1
7,1,1,1,0.51752,1
7,4,1,2,0.73529,1
7,2,1,2,0.51821,1
7,4,1,2,0.76608,1
7,4,1,2,0.56891,1
7,4,1,2,0.4593,1
7,1,1,1,0.53653,1
7,2,1,2,0.56846,1
7,1,1,1,0.49733,1
7,4,1,2,0.62723,1
7,1,1,1,0.57213,1
7,2,1,2,0.51618,1
7,1,1,1,0.68694,1
7,3,1,1,0.57991,1
7,3,1,1,0.49953,1
7,3,1,1,0.49956,1
7,3,1,1,0.47954,1
7,4,1,2,0.55229,1
7,2,1,2,0.53517,1
7,1,1,1,0.48406,1
7,1,1,1,0.50384,1
7,2,1,2,0.48873,1
7,4,1,1,0.48056,0
7,4,1,2,0.52733,1
7,4,1,2,0.55917,1
7,3,1,1,0.52906,1
7,1,1,1,0.66392,1
7,3,1,1,0.45778,1
7,3,1,2,0.80359,0
7,1,1,1,1.3285,1
7,1,1,1,0.54839,1
7,1,1,1,0.46985,1
7,1,1,1,0.46996,1
7,1,1,1,0.44675,1
7,4,1,2,0.50563,1
7,2,1,2,0.47359,1
7,4,1,2,0.48743,1
7,3,1,1,0.60408,1
7,3,1,1,0.68308,1
7,2,1,2,0.46278,1
7,4,1,2,0.58662,1
7,3,1,1,0.65645,1
7,2,1,2,0.45218,1
7,2,1,2,0.54332,1
7,1,1,1,0.48398,1
7,2,1,2,0.36891,1
7,4,1,2,0.68377,1
7,1,1,1,0.39058,1
7,2,1,2,0.51965,1
7,4,1,2,0.42912,1
7,4,1,2,0.52917,1
7,3,1,1,0.51078,1
7,3,1,1,0.45901,1
7,1,1,1,0.60034,1
7,3,1,1,0.65634,1
7,1,1,1,0.55407,1
7,4,1,2,0.67997,1
7,1,1,2,0.63994,0
7,2,1,2,0.50263,1
7,1,1,1,0.49935,1
7,3,1,1,0.59125,1
7,1,1,1,0.63717,1
7,4,1,2,0.46534,1
7,4,1,2,0.58749,1
7,1,1,1,0.51241,1
7,1,1,1,0.51141,1
7,4,1,2,0.5014,1
7,2,1,2,0.47908,1
7,3,1,1,0.89597,1
7,1,1,1,0.56463,1
7,3,1,1,0.57374,1
7,4,1,2,0.58453,1
7,3,1,1,0.62924,1
7,1,1,1,0.51027,1
7,3,1,1,0.52711,1
7,3,1,1,0.44704,1
7,4,1,2,0.60893,1
7,2,1,2,0.5507,1
7,1,1,1,0.45663,1
7,4,1,2,0.67943,1
7,1,1,1,0.49322,1
7,4,1,2,0.45688,1
7,4,1,2,0.62585,1
7,3,1,1,0.66177,1
7,2,1,1,0.56267,0
7,4,1,2,0.6235,1
7,2,1,2,0.75017,1
7,2,1,2,0.50121,1
7,3,1,1,0.66211,1
7,2,1,2,0.51694,1
7,2,1,2,0.49677,1
7,4,1,1,0.57562,0
7,2,1,2,0.80961,1
7,4,1,2,0.74014,1
7,4,1,2,0.47331,1
7,1,1,1,0.52198,1
7,3,1,1,0.63697,1
7,3,1,1,0.5138,1
7,2,1,2,0.44873,1
7,1,1,1,0.45155,1
7,3,1,1,0.59236,1
7,3,1,1,0.48231,1
7,1,1,1,0.592,1
7,1,1,1,0.51295,1
7,2,1,2,0.57384,1
7,2,1,2,0.50868,1
7,2,1,2,0.47661,1
7,2,1,2,0.4512,1
7,1,1,1,0.43325,1
7,3,1,2,0.47317,0
7,3,1,1,0.62565,1
7,1,1,1,0.95172,1
7,4,1,2,0.59344,1
7,1,1,1,0.46311,1
7,4,1,2,0.70398,1
7,3,1,1,0.78884,1
7,4,1,2,0.47393,1
7,1,1,1,0.59054,1
7,2,1,2,0.92635,1
7,2,1,2,0.6032,1
7,3,1,1,0.6069,1
7,4,1,2,0.56972,1
7,3,1,1,0.7177,1
7,3,1,1,0.5285,1
7,3,1,1,0.56929,1
7,1,1,2,0.59428,0
7,2,1,2,0.44299,1
7,2,1,2,0.46891,1
7,3,1,1,0.64366,1
7,3,1,1,0.5827,1
7,3,1,1,0.50551,1
7,1,1,1,0.8924,1
7,2,1,2,0.57912,1
7,2,1,2,0.49409,1
7,3,1,1,0.55092,1
7,1,1,1,0.55466,1
7,2,1,2,0.88042,1
7,1,1,1,0.44327,1
7,4,1,2,0.72329,1
7,1,1,1,0.73118,1
7,4,1,2,1.5168,1
7,4,1,2,0.61376,1
7,4,1,2,0.52845,1
7,1,1,1,1.0074,1
7,2,1,2,0.58627,1
7,2,1,2,0.58305,1
7,4,1,2,0.52487,1
7,2,1,2,0.52975,1
7,1,1,1,0.52855,1
7,4,1,2,0.47182,1
7,2,2,1,0.52102,1
7,3,2,1,0.42881,1
7,2,2,1,0.46493,1
7,3,2,1,0.49064,1
7,3,2,1,0.52078,1
7,1,2,2,1.3105,1
7,4,2,2,0.70418,1
7,3,2,1,0.5652,1
7,1,2,2,1.1688,1
7,1,2,2,0.58273,1
7,4,2,2,0.64782,1
7,2,2,1,1.5334,1
7,1,2,2,1.0044,1
7,4,2,2,0.93416,1
7,4,2,2,1.3297,1
7,2,2,2,1.7467,0
7,1,2,2,0.88243,1
7,4,2,2,0.5533,1
7,3,2,1,0.5271,1
7,2,2,2,0.99002,0
7,4,2,2,0.87864,1
7,3,2,1,0.85573,1
7,1,2,1,1.2226,0
7,2,2,1,1.9594,1
7,4,2,2,0.59611,1
7,3,2,1,0.48424,1
7,1,2,2,0.64284,1
7,3,2,1,0.55773,1
7,3,2,1,0.44281,1
7,2,2,2,0.45342,0
7,3,2,2,0.47945,0
7,1,2,1,0.77891,0
7,4,2,2,0.76789,1
7,3,2,1,0.77979,1
7,1,2,2,1.2628,1
7,1,2,2,1.0216,1
7,3,2,1,0.42104,1
7,1,2,2,0.92198,1
7,3,2,1,0.98377,1
7,3,2,1,0.61379,1
7,4,2,2,0.62965,1
7,1,2,1,0.57647,0
7,4,2,2,0.69537,1
7,2,2,2,0.61632,0
7,3,2,1,1.4011,1
7,2,2,1,0.44682,1
7,2,2,1,0.45164,1
7,2,2,1,0.48149,1
7,4,2,2,0.84506,1
7,2,2,2,0.44517,0
7,4,2,2,0.88297,1
7,3,2,1,0.80598,1
7,3,2,1,0.52583,1
7,3,2,1,0.56555,1
7,3,2,1,0.55553,1
7,3,2,1,0.45879,1
7,3,2,1,0.47137,1
7,2,2,1,0.40794,1
7,4,2,2,0.59195,1
7,1,2,2,0.98492,1
7,3,2,1,0.7074,1
7,2,2,2,1.7294,0
7,3,2,1,0.60423,1
7,4,2,2,0.90707,1
7,2,2,2,0.56076,0
7,4,2,2,0.83072,1
7,1,2,1,0.68044,0
7,1,2,2,1.5514,1
7,1,2,1,0.76011,0
7,2,2,2,0.71409,0
7,2,2,1,0.80102,1
7,2,2,1,0.85376,1
7,4,2,2,0.87738,1
7,1,2,1,1.0766,0
7,1,2,2,0.81333,1
7,4,2,2,0.86906,1
7,1,2,2,2.3046,1
7,4,2,2,0.74263,1
7,1,2,2,0.53459,1
7,3,2,1,0.56136,1
7,3,2,1,1.4383,1
7,1,2,1,0.55205,0
7,1,2,2,0.78686,1
7,4,2,2,1.1357,1
7,3,2,1,0.55869,1
7,1,2,2,0.65948,1
7,2,2,1,1.3544,1
7,1,2,1,0.6043,0
7,4,2,2,1.1421,1
7,2,2,1,1.7499,1
7,4,2,2,0.78455,1
7,2,2,1,2.3235,1
7,1,2,2,0.85936,1
7,4,2,2,0.56437,1
7,1,2,2,1.5199,1
7,4,2,2,1.0348,1
7,2,2,1,0.98374,1
7,3,2,1,0.42764,1
7,3,2,1,0.51237,1
7,4,2,2,0.64018,1
7,2,2,2,0.652,0
7,2,2,1,0.44383,1
7,2,2,1,0.47369,1
7,2,2,1,1.7906,1
7,2,2,1,0.75044,1
7,2,2,1,0.81337,1
7,1,2,2,0.83022,1
7,2,2,1,0.90799,1
7,4,2,2,0.75999,1
7,1,2,2,1.1967,1
7,4,2,2,0.71346,1
7,2,2,1,1.3124,1
7,2,2,1,0.70927,1
7,4,2,2,0.6981,1
7,1,2,1,0.92399,0
7,4,2,2,1.0688,1
7,3,2,1,0.67746,1
7,1,2,1,0.94844,0
7,1,2,2,0.65328,1
7,2,2,1,1.2701,1
7,4,2,2,0.65801,1
7,3,2,1,0.80288,1
7,3,2,1,1.2228,1
7,2,2,2,0.71344,0
7,3,2,1,0.84039,1
7,2,2,1,0.39834,1
7,4,2,2,0.79711,1
7,4,2,2,0.86488,1
7,3,2,1,0.78269,1
7,4,2,2,0.5937,1
7,3,2,1,0.64251,1
7,4,2,2,0.64638,1
7,4,2,2,0.58723,1
7,1,2,2,0.68006,1
7,3,2,1,0.71892,1
7,2,2,2,0.6877,0
7,3,2,1,0.59759,1
7,3,2,1,0.66147,1
7,4,2,2,0.45927,1
7,4,2,2,0.59512,1
7,2,2,1,0.40501,1
7,1,2,2,0.50165,1
7,3,2,1,0.66575,1
7,2,2,2,1.6296,0
7,1,2,2,1.1073,1
7,2,2,1,0.71801,1
7,3,2,2,1.0221,0
7,4,2,2,1.4119,1
7,1,2,2,0.91478,1
7,1,2,2,0.62969,1
7,4,2,2,0.77932,1
7,2,2,1,1.0593,1
7,1,2,2,1.0282,1
7,2,2,1,1.9179,1
7,2,2,1,0.79998,1
7,4,2,2,0.54203,1
7,1,2,2,0.88976,1
7,1,2,2,0.60972,1
7,1,2,2,0.55226,1
7,1,2,2,0.39837,1
7,1,2,2,0.44435,1
7,3,2,1,0.61614,1
7,3,2,1,0.41879,1
7,2,2,1,0.41885,1
7,2,2,1,0.49871,1
7,4,2,2,0.60364,1
